listing_url,detail_url,image_url,price_listing,title,short_description,combined_description
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-5-mm-raimondi-2587.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_14.37.48.png,"7,50 €",Distanziatori 5 mm. Raimondi,CONFEZIONE DA 1000 PEZZI - Distanziatore 5 mm. a croce. Cod. 156+1000L,Breve: CONFEZIONE DA 1000 PEZZI - Distanziatore 5 mm. a croce. Cod. 156+1000L
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-5-mm-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_15.19.39.png,"7,50 €",Distanziatori 5 mm. Raimondi,"CONFEZIONE DA 1000 PEZZI - Distanziatore 5 mm. a ""T"". Cod. 156T1000E","Breve: CONFEZIONE DA 1000 PEZZI - Distanziatore 5 mm. a ""T"". Cod. 156T1000E"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-6-mm-raimondi-200-pz.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_14.37.28.png,"2,30 €",Distanziatori 6 mm. Raimondi 200 pz,CONFEZIONE DA 200 PEZZI - Distanziatore 6 mm. a croce. Cod. 153+200,Breve: CONFEZIONE DA 200 PEZZI - Distanziatore 6 mm. a croce. Cod. 153+200
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-8-mm-raimondi-2584.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_14.37.08.png,"2,35 €",Distanziatori 8 mm. Raimondi,"CONFEZIONE DA 200 PEZZI  - Distanziatore 8 mm. a ""T"". Cod. 376T200","Breve: CONFEZIONE DA 200 PEZZI  - Distanziatore 8 mm. a ""T"". Cod. 376T200"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-8-mm-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_14.36.54.png,"2,35 €",Distanziatori 8 mm. Raimondi,CONFEZIONE DA 200 PEZZI - Distanziatore 8 mm. a croce. Cod. 376+200,Breve: CONFEZIONE DA 200 PEZZI - Distanziatore 8 mm. a croce. Cod. 376+200
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-9-mm-raimondi-2582.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_14.36.32.png,"15,00 €",Distanziatori 9 mm. Raimondi,CONFEZIONE DA 1000 PEZZI - Distanziatore 9 mm. a croce. Cod. 129+1000,Breve: CONFEZIONE DA 1000 PEZZI - Distanziatore 9 mm. a croce. Cod. 129+1000
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-9-mm-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_14.36.41.png,"15,00 €",Distanziatori 9 mm. Raimondi,"CONFEZIONE DA 1000 PEZZI - Distanziatore 9 mm. a ""T"". Cod. 129T1000","Breve: CONFEZIONE DA 1000 PEZZI - Distanziatore 9 mm. a ""T"". Cod. 129T1000"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-a-t-raimondi-per-piastrelle-alto-spessore-20-mm-giunto-4-mm.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/d/i/dist_t.png,"21,90 €",Distanziatori a T Raimondi per piastrelle alto spessore 20 mm - Giunto 4 mm,"CONFEZIONE DA 200 PEZZI 

• Disponibili sia a “+ “che a “T”.

• Ideali per pavimenti esterni posati sia a colla che su letto di sabbia.

• Creati con materiale plastico testato per non deteriorarsi anche se esposto ad intemperie e sbalzi termici. • Dotato di speciali alette studiate per impedire al distanziatore di riaffiorare in caso di posa con vibrazione. • Le speciali alette sono inoltre provviste di apposite feritoie con funzione drenante.

• Altezza distanziatore: 12 mm.

• Spessoramento 3 in 1: 2 Rotocuneo (laterali) + 1 Cuneo (centrale).

• Per aggiustamenti da 2 a 10 mm.

• In fase di rimozione evita scheggiature della piastrella / lastra.

• Consigliato per piastrelle / lastre con bordo rettificato. Cod. 313T200","Breve: CONFEZIONE DA 200 PEZZI 

• Disponibili sia a “+ “che a “T”.

• Ideali per pavimenti esterni posati sia a colla che su letto di sabbia.

• Creati con materiale plastico testato per non deteriorarsi anche se esposto ad intemperie e sbalzi termici. • Dotato di speciali alette studiate per impedire al distanziatore di riaffiorare in caso di posa con vibrazione. • Le speciali alette sono inoltre provviste di apposite feritoie con funzione drenante.

• Altezza distanziatore: 12 mm.

• Spessoramento 3 in 1: 2 Rotocuneo (laterali) + 1 Cuneo (centrale).

• Per aggiustamenti da 2 a 10 mm.

• In fase di rimozione evita scheggiature della piastrella / lastra.

• Consigliato per piastrelle / lastre con bordo rettificato. Cod. 313T200"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-esagono-3-mm-raimondi-200-pz.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/e/s/esag_3_mm.png,"2,05 €",Distanziatori esagono 3 mm Raimondi - 200 pz,Distanziatori esagono 3 mm Raimondi - 200 pz Cod. 161E200,Breve: Distanziatori esagono 3 mm Raimondi - 200 pz Cod. 161E200
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-raimondi-per-piastrelle-alto-spessore-20-mm-giunto-4-mm.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/d/i/dist_1.png,"23,90 €",Distanziatori Raimondi per piastrelle alto spessore 20 mm - Giunto 4 mm,"CONFEZIONE DA 200 PEZZI 

• Disponibili sia a “+ “che a “T”.

• Ideali per pavimenti esterni posati sia a colla che su letto di sabbia.

• Creati con materiale plastico testato per non deteriorarsi anche se esposto ad intemperie e sbalzi termici. • Dotato di speciali alette studiate per impedire al distanziatore di riaffiorare in caso di posa con vibrazione. • Le speciali alette sono inoltre provviste di apposite feritoie con funzione drenante.

• Altezza distanziatore: 12 mm.

• Spessoramento 3 in 1: 2 Rotocuneo (laterali) + 1 Cuneo (centrale).

• Per aggiustamenti da 2 a 10 mm.

• In fase di rimozione evita scheggiature della piastrella / lastra.

• Consigliato per piastrelle / lastre con bordo rettificato. Cod. 313+200","Breve: CONFEZIONE DA 200 PEZZI 

• Disponibili sia a “+ “che a “T”.

• Ideali per pavimenti esterni posati sia a colla che su letto di sabbia.

• Creati con materiale plastico testato per non deteriorarsi anche se esposto ad intemperie e sbalzi termici. • Dotato di speciali alette studiate per impedire al distanziatore di riaffiorare in caso di posa con vibrazione. • Le speciali alette sono inoltre provviste di apposite feritoie con funzione drenante.

• Altezza distanziatore: 12 mm.

• Spessoramento 3 in 1: 2 Rotocuneo (laterali) + 1 Cuneo (centrale).

• Per aggiustamenti da 2 a 10 mm.

• In fase di rimozione evita scheggiature della piastrella / lastra.

• Consigliato per piastrelle / lastre con bordo rettificato. Cod. 313+200"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-rimovibili-e-riutilizzabili-double-1-3-mm.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/d/o/double_grigi2.png,"19,25 €",Distanziatori rimovibili e riutilizzabili double 1 & 3 mm,"Ogni DOUBLE è progettato per definire fughe di due diverse misure: due lati realizzano la fuga in una dimensione, due lati in un'altra. DOUBLE è dunque un “multdistanziale* removibile (eriutilizzabile). Cod. 282D1-3C300","Breve: Ogni DOUBLE è progettato per definire fughe di due diverse misure: due lati realizzano la fuga in una dimensione, due lati in un'altra. DOUBLE è dunque un “multdistanziale* removibile (eriutilizzabile). Cod. 282D1-3C300"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/distanziatori-rimovibili-e-riutilizzabili-double-2-5-mm.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc03660_fug_cor_b.jpg,"20,25 €",Distanziatori rimovibili e riutilizzabili double 2 & 5 mm,"Ogni DOUBLE è progettato per definire fughe di due diverse misure: due lati realizzano la fuga in una dimensione, due lati in un'altra. DOUBLE è dunque un “multdistanziale* removibile (eriutilizzabile). Cod. 282D2-5C300","Breve: Ogni DOUBLE è progettato per definire fughe di due diverse misure: due lati realizzano la fuga in una dimensione, due lati in un'altra. DOUBLE è dunque un “multdistanziale* removibile (eriutilizzabile). Cod. 282D2-5C300"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/e-fox-vibralastre-professionale.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/e/f/efox.png,"559,00 €",E-FOX - VIBRALASTRE PROFESSIONALE,Battipiastrelle professionale a batteria adatto per i grandi formati. Cod. 321BATPRR,Breve: Battipiastrelle professionale a batteria adatto per i grandi formati. Cod. 321BATPRR
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/elettropompa-220-v-per-sega-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/p/o/pompetta_raimondi.jpg,"69,00 €",Elettropompa 220 V per sega Raimondi,Elettropompa 220 V per sega Raimondi. Cod. 240RIC,Breve: Elettropompa 220 V per sega Raimondi. Cod. 240RIC
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/elettrospugna-berta-adv.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/b/e/berta_adv.jpg,"2.036,00 €",Elettrospugna BERTA ADV Raimondi,Elettrospugna con rullo spugna Avana - 37Kg 73X60X55h Cod. 399 ADV,"Breve: Elettrospugna con rullo spugna Avana - 37Kg 73X60X55h Cod. 399 ADV --- Completa: • Elettrospugna per la pulizia di pavimenti in cotto toscano, gres porcellanato, bi-monocottura, marmo, klinker, porfido, pietre naturali, ecc. dal prodotto sigillante (base  cemento o resine epossidiche) in fase di sigillatura.
• Non vuota le fughe. Facilmente manovrabile, idonea anche per utilizzo in piccole superfici.
• Resa 100 m2/ora su superfici di media difficoltà.
• Durata rullo spugna da 150 a 2000 m2.
• Spremitura del rullo spugna regolabile.
• Sostituzione rullo spugna facilitata da dispositivi di sgancio rapido.
• Alimentazione acqua al rullo con nastro frangibolle.
• Manico pieghevole ad inclinazione ed altezza variabile.
• Componentistica in alluminio per ottenere la massima leggerezza e resistenza alla corrosione.
• Vasca (15 litri) facilmente estraibile in plastica antiurto, con ruote.
• Corredo: rullo spugna per sigillanti a base cemento, liquido antischiuma, manuale uso e manutenzione."
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/elettrospugna-rosina-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/r/o/rosina.jpg,"2.964,00 €",Elettrospugna ROSINA Raimondi,Elettrospugna con rullo spugna Avana Cod. 380DF,Breve: Elettrospugna con rullo spugna Avana Cod. 380DF
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/foratrice-bucaniere-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/b/u/bucaniere.jpg,"1.307,00 €",Foratrice BUCANIERE Raimondi,"Foratrice per fori fino a 115 mm Ø

Massimo Ø foretto 115 mm (4 1/2”), minimo Ø foretto 6 mm (1/4”). Cod. 422","Breve: Foratrice per fori fino a 115 mm Ø

Massimo Ø foretto 115 mm (4 1/2”), minimo Ø foretto 6 mm (1/4”). Cod. 422"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/foratrice-foraspeed-08.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/f/o/foraspeed_08.jpg,"1.339,00 €",Foratrice FORASPEED Raimondi,"Foratrice professionale per piastrelle, gres porcellanato, marmo, granito, vetro ecc...

Per fori con 120mm  Ø Cod. 205","Breve: Foratrice professionale per piastrelle, gres porcellanato, marmo, granito, vetro ecc...

Per fori con 120mm  Ø Cod. 205"
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/foretti-diamantate-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2015-07-02_alle_09.16.36.png,N/A,Foretti diamantate Raimondi,Foretti diamantate ad attacco rapido. Spessore 30 mm. Cod. 181D,Breve: Foretti diamantate ad attacco rapido. Spessore 30 mm. Cod. 181D
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frattazzo-abrasivo-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_14.05.44.png,"9,00 €",Frattazzo abrasivo Raimondi,Frattazzo con tampone abrasivo. Cod. 226,Breve: Frattazzo con tampone abrasivo. Cod. 226
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frattazzo-antirimbalzo-con-gomma-antimacchia-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/1/4/142gr-frattone-battipiastrelle-anti-rimbalzo-con-gomma-antimacchia---raimondi.jpg,"46,10 €",Frattazzo antirimbalzo con gomma antimacchia - Raimondi,Frattazzo antirimbalzo con gomma antimacchia Cod. 142GR,Breve: Frattazzo antirimbalzo con gomma antimacchia Cod. 142GR
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frattazzo-antirimbalzo-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_11.21.17.png,"27,00 €",Frattazzo antirimbalzo Raimondi,Frattazzo plastica antirimbalzo 17x37 cm. Cod. 142,Breve: Frattazzo plastica antirimbalzo 17x37 cm. Cod. 142
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frattazzo-spugna-13x30xh3-raimondi-con-manico.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_09.20.53_2.png,N/A,Frattazzo spugna 13x30xh3 RAIMONDI (con manico),Frattazzo spugna. Cod. 217XCMANICO,Breve: Frattazzo spugna. Cod. 217XCMANICO
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/spazzola-nylon-maxititina-raimondi-3296.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_09.20.53.png,N/A,Frattazzo spugna 13x30xh3 RAIMONDI (senza manico),Frattazzo spugna. Cod. 217X,Breve: Frattazzo spugna. Cod. 217X
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frattazzo-spugna-13x42xh3-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_10.26.40.png,"23,90 €",Frattazzo spugna 13x42xh3 Raimondi,Frattazzo spugna senza manico. Cod. 355FS,Breve: Frattazzo spugna senza manico. Cod. 355FS
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frattazzo-spugna-17x34xh4-raimondi-con-manico.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_10.19.18_2.png,N/A,Frattazzo spugna 17x34xh4 Raimondi (con manico),Frattazzo spugna. Cod. 336XCMANICO,Breve: Frattazzo spugna. Cod. 336XCMANICO
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frattazzo-spugna-17x34xh4-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_10.19.18.png,N/A,Frattazzo spugna 17x34xh4 Raimondi (senza manico),Frattazzo spugna. Cod. 336X,Breve: Frattazzo spugna. Cod. 336X
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frattazzi-spugna-usa-e-getta-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/p/spugna-usa-getta.jpg,N/A,Frattazzo spugna usa e getta,Frattazzo spugna usa e getta. Cod. 395U,Breve: Frattazzo spugna usa e getta. Cod. 395U
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frullatore-2-spirali-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_16.11.10.png,"28,90 €",Frullatore 2 spirali Raimondi,Frullatore per trapani a 2 spirali con attacco a vite 14MA. Cod. 178389F,Breve: Frullatore per trapani a 2 spirali con attacco a vite 14MA. Cod. 178389F
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frullatore-3-spirali-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_16.11.32.png,"23,90 €",Frullatore 3 spirali Raimondi,Frullatore per trapani a 3 spirali con attacco a vite 14MA. Cod. 178389G,Breve: Frullatore per trapani a 3 spirali con attacco a vite 14MA. Cod. 178389G
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frullatore-4-razze-esagonale-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_16.12.07.png,"6,50 €",Frullatore 4 razze esagonale Raimondi,Frullatore per trapani a 4 razze con stelo esagonale. Cod. 178,Breve: Frullatore per trapani a 4 razze con stelo esagonale. Cod. 178
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frullatore-4-razze-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_16.11.42.png,"17,00 €",Frullatore 4 razze Raimondi,Frullatore per trapani a 4 razze con attacco a vite 14MA. Cod. 178389E,Breve: Frullatore per trapani a 4 razze con attacco a vite 14MA. Cod. 178389E
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/frullatore-doppia-spirale-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-29_a_16.11.54.png,"9,50 €",Frullatore doppia spirale Raimondi,Frullatore per trapani a doppia spirale con stelo esagonale. Cod. 178S,Breve: Frullatore per trapani a doppia spirale con stelo esagonale. Cod. 178S
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/gancio-raifix-per-piastrelle-spess-da-8-mm-in-su-conf-120-ganci.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/r/a/raifix_1.png,"149,00 €",Gancio RAIFIX per piastrelle spess. da 8 mm in su - Conf. 120 ganci,Gancio di ritenuta di sicurezza per piastrelle e lastre installate a parete con adesivo Cod. 299 C120,Breve: Gancio di ritenuta di sicurezza per piastrelle e lastre installate a parete con adesivo Cod. 299 C120
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/gancio-raifix-per-piastrelle-spess-da-8-mm-in-su-conf-500-ganci.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/r/a/raifix_1_1.png,"629,00 €",Gancio RAIFIX per piastrelle spess. da 8 mm in su - Conf. 500 ganci,Gancio di ritenuta di sicurezza per piastrelle e lastre installate a parete con adesivo Cod. 299 C500,Breve: Gancio di ritenuta di sicurezza per piastrelle e lastre installate a parete con adesivo Cod. 299 C500
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/gancio-raifix-per-piastrelle-spess-da-8-mm-in-su-conf-70-ganci.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/r/a/raifix.png,"94,00 €",Gancio RAIFIX per piastrelle spess. da 8 mm in su - Conf. 70 ganci,Gancio di ritenuta di sicurezza per piastrelle e lastre installate a parete con adesivo Cod. 299,Breve: Gancio di ritenuta di sicurezza per piastrelle e lastre installate a parete con adesivo Cod. 299
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/gancio-raimondi-per-raizor-127mo03c.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/g/a/gancio.png,"4,50 €",Gancio Raimondi per Raizor 127MO03C,Gancio Raimondi per Raizor 127MO03C Cod. 127MO03C,Breve: Gancio Raimondi per Raizor 127MO03C Cod. 127MO03C
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/ghiera-14-ma-per-dischi-abrasivi-158gf03d.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/0/0/001_2_.png,"6,00 €",Ghiera 14 MA per dischi abrasivi - 158GF03D,Ghiera 14 MA per dischi abrasivi - 158GF03D Cod. 158GF03 D,Breve: Ghiera 14 MA per dischi abrasivi - 158GF03D Cod. 158GF03 D
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/ghiera-rls-sistema-vite-raimondi-100-pz.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/g/_/g_hiera_raimondi_1.jpg,"24,40 €",Ghiera RLS Sistema Vite Raimondi - 100 PZ,GHIERA PER VITE RLS RAIMONDI 100 pz Cod. 180VGH0100,Breve: GHIERA PER VITE RLS RAIMONDI 100 pz Cod. 180VGH0100
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/rls-vite-raimondi-ghiera.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/g/_/g_hiera_raimondi.jpg,"69,00 €",Ghiera RLS Sistema Vite Raimondi - 300 pz,GHIERA PER VITE RLS RAIMONDI 300 pz Cod. 180VGH0300,Breve: GHIERA PER VITE RLS RAIMONDI 300 pz Cod. 180VGH0300
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/ginocchiere-relax-gel-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_09.25.51.png,"30,25 €","Ginocchiere ""relax gel"" Raimondi",Ginocchiere relax gel. Cod. 138RELAX,Breve: Ginocchiere relax gel. Cod. 138RELAX
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/ginocchiere-con-soffietto-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_09.26.01_1.png,"26,90 €",Ginocchiere con soffietto,Ginocchiere con soffietto. Cod. 138SOFF,Breve: Ginocchiere con soffietto. Cod. 138SOFF
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/ginocchiere-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/c/schermata_2014-10-30_a_09.26.45.png,"15,90 €",Ginocchiere Raimondi,Ginocchiere. Cod. 138,Breve: Ginocchiere. Cod. 138
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/gommino-per-cavo-maxititina.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/a/c/accessorio.png,"12,90 €",Gommino per cavo maxititina,Gommino per cavo maxititina Cod. cavmax,Breve: Gommino per cavo maxititina Cod. cavmax
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/gruppo-incisore-per-raizor-raimondi.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/2/0/204823d4-52c1-4a39-9fee-7f7fff7f7841.jpg,"130,00 €",Gruppo incisore per Raizor Raimondi,Gruppo incisore per Raizor Raimondi Cod. 433GT01A,Breve: Gruppo incisore per Raizor Raimondi Cod. 433GT01A
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/interruttore-fungo-di-emergenza-per-betoniera-bragagnolo.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/i/m/immagine_whatsapp_2025-04-15_ore_11.04.59_9f76d863.jpg,"19,90 €",Interruttore fungo di emergenza per Betoniera Bragagnolo,Interruttore fungo di emergenza per Betoniera Bragagnolo Cod. intiba,Breve: Interruttore fungo di emergenza per Betoniera Bragagnolo Cod. intiba
https://www.prontocantiere.it/marchi/raimondi.html?limit=all,https://www.prontocantiere.it/marchi/raimondi/interruttore-per-miscelatore-raimondi-301-43.html,https://www.prontocantiere.it/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/i/m/immagine_whatsapp_2024-02-26_ore_17.47.42_cb5bb4ad.jpg,"12,50 €",Interruttore per miscelatore Raimondi 301-43,Interruttore per mixer raimondi Cod. 301-43,Breve: Interruttore per mixer raimondi Cod. 301-43
