nome,descrizione,colori,immagine,marca
Giunto con scarico per Grondaia Modello Best Cupraelite,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GSB120R-1024x920.jpg,First Corporation
Giunto semplice da incollare per Grondaia 116,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/01/GNE116N-1024x920.jpg,First Corporation
Giunto semplice da incollare per Grondaia 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2023/12/GNE133S-1-1024x920.jpg,First Corporation
Giunto semplice per Grondaia 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/01/G100GN-1024x920.jpg,First Corporation
Giunto semplice per Grondaia 100×110,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/02/GQM-1024x920.jpg,First Corporation
Giunto semplice per Grondaia 116,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/01/GN116N-1024x920.jpg,First Corporation
Giunto semplice per Grondaia 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/01/GN125N-1-1024x920.jpg,First Corporation
Giunto semplice per Grondaia 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2023/12/GN133S-1-1024x920.jpg,First Corporation
Giunto semplice per Grondaia 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/01/G145M-1024x920.jpg,First Corporation
Giunto semplice per Grondaia Cupraelite 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/G100R-scaled.jpg,First Corporation
Giunto semplice per Grondaia Cupraelite 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GN133R-scaled.jpg,First Corporation
Giunto semplice per Grondaia Cupraelite 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GNE133R-scaled.jpg,First Corporation
Giunto semplice per Grondaia Cupraelite 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/01/GN145R-scaled.jpg,First Corporation
Giunto semplice per Grondaia Effetto Metallizzato 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",https://www.firstcorporation.it/wp-content/uploads/2023/12/GN125AC-1-1024x920.jpg,First Corporation
Giunto semplice per Grondaia Modello Best,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/GB120M-1024x920.jpg,First Corporation
Giunto semplice per Grondaia Modello Best Cupraelite,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GB120R-scaled.jpg,First Corporation
Guarnizione per Grondaia 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: Gomma.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/GU14-1-scaled.jpg,First Corporation
Guarnizione per Grondaia 100×110,Guarnizione in gomma Materiale: Gomma.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GU27-scaled.jpg,First Corporation
Guarnizione per Grondaia 116,Guarnizione in gomma Materiale: Gomma.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/GU12-1-scaled.jpg,First Corporation
Guarnizione per Grondaia 133,Guarnizione in gomma per Grondaia Modello 133 Materiale: Gomma.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/GU30-scaled.jpg,First Corporation
Guarnizione per Grondaia Cupraelite 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: Gomma.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/01/GU24-scaled.jpg,First Corporation
Manicotto di congiunzione,Ideale per unire e prolungare i tubi pluviali Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/FFN080080-1024x920.jpg,First Corporation
Manicotto di congiunzione Effetto Metallizzato,Ideale per unire e prolungare i tubi pluviali Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",https://www.firstcorporation.it/wp-content/uploads/2024/02/FFR080080-1024x920.jpg,First Corporation
Manicotto di congiunzione quadro,Ideale per unire e prolungare i tubi pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/02/FFQ8080N-1024x920.jpg,First Corporation
Manicotto ovale,Ideale per unire e prolungare i tubi pluviali Materiale: PVC.,"Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/MB96S-1024x920.jpg,First Corporation
Manicotto ovale 92×57 mm per Tubo Pluviale modello Best,Ideale per unire e prolungare i tubi pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/MB96R-scaled.jpg,First Corporation
Parafoglie adattabile,Impedisce l’otturazione delle grondaie e favorisce lo scolo dell’acqua Materiale: PP.,"Bianco, Nero",https://www.firstcorporation.it/wp-content/uploads/2024/02/PF26B-1024x920.jpg,First Corporation
Raccoglitore Pluviale Quadrato,Si installa a parete e si innesta nel tubo pluviale Materiale: PVC.,"Bianco, Effetto Acciaio, Effetto Ramato, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/RCQ080R-1024x920.jpg,First Corporation
Raccoglitore Pluviale Rettangolare,Si installa sulla parete e si innesta nel tubo pluviale Materiale: PVC.,"Bianco, Effetto Acciaio, Effetto Ramato, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/RCR080N-1024x920.jpg,First Corporation
Raccoglitore Pluviale Tondo,Si installa a parete e si innesta nel tubo pluviale Materiale: PVC.,"Bianco, Effetto Acciaio, Effetto Ramato, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/RCT80100AC-1024x920.jpg,First Corporation
Staffa in lamiera zincata,Staffa in lamiera zincata per fissaggio cicogne Materiale: Zincato.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/ET1000-1-1024x920.jpg,First Corporation
Staffa in lamiera zincata,Staffa in lamiera zincata per fissaggio cicogne Materiale: METALLO.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/ST1000-1-1024x920.jpg,First Corporation
Testata destra per Grondaia G2,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/TDG2-1-1024x920.jpg,First Corporation
Testata destra per Grondaia G86,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TDG86-1024x920.jpg,First Corporation
Testata per giunto con scarico per Grondaia 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/01/TGS100GN-2-1024x920.jpg,First Corporation
Testata per giunto con scarico per Grondaia 100×110,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/02/TGSQM-1024x920.jpg,First Corporation
Testata per giunto con scarico per Grondaia 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/01/TGS125N-1-1024x920.jpg,First Corporation
Testata per giunto con scarico per Grondaia 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2023/12/TGS133S-1-1024x920.jpg,First Corporation
Testata per giunto con scarico per Grondaia 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/01/TGS145M-1024x920.jpg,First Corporation
Testata per giunto con scarico per Grondaia Cupraelite 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TGS100R-scaled.jpg,First Corporation
Testata per giunto con scarico per Grondaia Cupraelite 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TGS133R-scaled.jpg,First Corporation
Testata per giunto con scarico per Grondaia Cupraelite 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/01/TGS145R-scaled.jpg,First Corporation
Testata per giunto con scarico per Grondaia Effetto Metallizzato 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Ramato Antico",https://www.firstcorporation.it/wp-content/uploads/2023/12/TGS125AC-2-1024x920.jpg,First Corporation
Testata per giunto con scarico per Grondaia Modello Best,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/TGB120M-1024x920.jpg,First Corporation
Testata per giunto con scarico per Grondaia Modello Best Cupraelite,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TGB120R-scaled.jpg,First Corporation
Testata per Grondaia 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2023/12/T100GN-1-1024x920.jpg,First Corporation
Testata per Grondaia 100×110,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/02/TQGM-1024x920.jpg,First Corporation
Testata per Grondaia 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/08/TN125N-1024x920.jpg,First Corporation
Testata per Grondaia 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2023/12/TN133S-1-1024x920.jpg,First Corporation
Testata per Grondaia 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/01/T145M-1024x920.jpg,First Corporation
Testata per Grondaia Cupraelite 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/T100R-1024x920.jpg,First Corporation
Testata per Grondaia Cupraelite 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TN133R-scaled.jpg,First Corporation
Testata per Grondaia Cupraelite 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/01/T145R-1024x920.jpg,First Corporation
Testata per Grondaia Effetto Metallizzato 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Ramato Antico",https://www.firstcorporation.it/wp-content/uploads/2024/08/TN125AC-1-1024x920.jpg,First Corporation
Testata per Grondaia Modello Best,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/TB120M-1024x920.jpg,First Corporation
Testata per Grondaia Modello Best Cupraelite,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TB120R-scaled.jpg,First Corporation
Testata sinistra per Grondaia G2,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TSG2-1024x920.jpg,First Corporation
Testata sinistra per Grondaia G86,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TDG86-1024x920.jpg,First Corporation
Testata unica per canale e giunto con scarico per Grondaia 116,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2023/12/TU116N-1-1024x920.jpg,First Corporation
Tubo pluviale ovale 92×57 mm,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/TOV963S-TOV962S-1024x920.jpg,First Corporation
Tubo pluviale ovale 92×57 mm per Grondaia Modello Best,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TOV963R-scaled.jpg,First Corporation
Tubo pluviale quadro,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/02/TQGN83-1024x920.jpg,First Corporation
Tubo pluviale tondo Ø 100 mm,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/TDN823-1024x920.jpg,First Corporation
Tubo pluviale tondo Ø 100 mm Effetto Metallizzato,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",https://www.firstcorporation.it/wp-content/uploads/2024/02/TRT8030-1024x920.jpg,First Corporation
Tubo pluviale tondo Ø 125 mm,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/02/TDN123-1024x920.jpg,First Corporation
Tubo pluviale tondo Ø 125 mm Effetto Metallizzato,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TRT8030-scaled.jpg,First Corporation
Tubo pluviale tondo Ø 50 mm,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/TDN13-1024x920.jpg,First Corporation
Tubo pluviale tondo Ø 63 mm,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/02/TDN123-1024x920.jpg,First Corporation
Tubo pluviale tondo Ø 63 mm Effetto Metallizzato,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",https://www.firstcorporation.it/wp-content/uploads/2024/02/TRT8030-scaled.jpg,First Corporation
Tubo pluviale tondo Ø 80 mm,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/TDN13-1024x920.jpg,First Corporation
Tubo pluviale tondo Ø 80 mm Effetto Metallizzato,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",https://www.firstcorporation.it/wp-content/uploads/2024/02/TRT8030-1024x920.jpg,First Corporation
Tubo pluviale tondo Ø 82 mm,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo o nei sistemi di raccolta Materiale: PVC.,"Grigio, Marrone",https://www.firstcorporation.it/wp-content/uploads/2024/02/TDN13-1024x920.jpg,First Corporation
Tubo terminale Ø 100 antiurto Dauphin,Ideale per la parte terminale del tubo pluviale Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TJ1015N-TJ1020N-scaled.jpg,First Corporation
Tubo terminale Ø 80 antiurto Dauphin,Si installa nella parte terminale del tubo pluviale Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TJ8015N-TJ8020N-scaled.jpg,First Corporation
