nome,descrizione,colori,immagine,marca
Griglia estetica leggera in PVC antishock,per canale Pratiko 200 Materiale: PVC anti-shock.,"Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/CGR200LG-1024x920.jpg,First Corporation
Griglia Flexigril,La sua flessibilità lo rende pratico e utile per installazioni curvilinee Materiale: Polipropilene ad alta densità.,"Bianco, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/03/FGP1330B-1024x920.jpg,First Corporation
Griglia in PP,"Utilizzata in aree pedonali, per la realizzazione di sistemi di drenaggio o in generale ovunque sia necessaria la raccolta di liquidi. Materiale: Polipropilene.",N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GSP140-1-1024x920.jpg,First Corporation
Griglia in PP,"Utilizzata in aree pedonali, per la realizzazione di sistemi di drenaggio o in generale ovunque sia necessaria la raccolta di liquidi. Materiale: Polipropilene.",N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/SG40PP-scaled.jpg,First Corporation
Griglia leggera in PVC,per canale Pratiko 300 Materiale: PVC anti-shock.,"Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/CGR30LG-1024x920.jpg,First Corporation
Griglia leggera in PVC,per canale Pratiko 400 Materiale: PVC anti-shock.,"Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/CGR40LG-1024x920.jpg,First Corporation
Griglia leggera in PVC anti-shock,"Utilizzata in aree pedonali, per la realizzazione di sistemi di drenaggio o in generale ovunque sia necessaria la raccolta di liquidi. Materiale: PVC anti-shock.",N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/SGDP16G-1-scaled.jpg,First Corporation
Griglia leggera in PVC anti-shock,"Utilizzata in aree pedonali, per la realizzazione di sistemi di drenaggio o in generale ovunque sia necessaria la raccolta di liquidi. Materiale: PVC anti-shock.","Grigio, Verde",https://www.firstcorporation.it/wp-content/uploads/2023/12/SGP55-1-1024x920.jpg,First Corporation
Griglia piscina in PVC,La griglia con antitacco a norma per piscine per canale Pratiko 200 Materiale: PVC anti-shock.,"Bianco, Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/GRP200B-1024x920.jpg,First Corporation
Griglia piscina in PVC,La griglia con antitacco a norma per piscine per canale Pratiko 130 Materiale: PVC anti-shock.,"Bianco, Grigio, Sabbia",https://www.firstcorporation.it/wp-content/uploads/2024/02/GRP130B-1024x920.jpg,First Corporation
Griglia stampata in acciaio Inox Aisi 316,Griglia per canale Pratiko 100 Materiale: Acciaio Inox AISI316.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GS10999-1-scaled.jpg,First Corporation
Griglia stampata in acciaio Inox Aisi 316,per canale Pratiko 130 Materiale: Acciaio Inox AISI316.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GS13999-scaled.jpg,First Corporation
Griglia stampata in acciaio Inox Aisi 316,Griglia per canale Pratiko 200 Materiale: Acciaio Inox AISI316.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GS20999-scaled.jpg,First Corporation
Griglia stampata zincata,Griglia per canale Pratiko 100 Materiale: Acciaio zincato.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GSZ10999-1-scaled.jpg,First Corporation
Griglia stampata zincata,per canale Pratiko 130 Materiale: Acciaio zincato.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GSZ13999-scaled.jpg,First Corporation
Griglia stampata zincata,per canale Pratiko 200 Materiale: Acciaio zincato.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GSZ20999-scaled.jpg,First Corporation
Guarnizione,Evita eventuali infiltrazioni d’acqua Materiale: Gomma.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GUS-scaled.jpg,First Corporation
Guarnizione,Evita eventuali infiltrazioni d’acqua all’interno dei pozzetti Materiale: Gomma.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/GUD-scaled.jpg,First Corporation
Kit Garage – 3 Canali modulari in PP con griglie e testate Ø 50 mm,Il kit è composto da:– n.‎ 3 canali modulari bassi in PP– n.‎ 3 griglie in PP– n.‎ 2 testate ø 50 mm Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/K1305BPP-scaled.jpg,First Corporation
Kit Garage – 3 Canali modulari alti h 110 mm con griglie in PP e testate Ø 80 mm,Il kit è composto da:– n.‎ 3 canali modulari alti in PP– n.‎ 3 griglie in PP– n.‎ 2 testate ø 80 mm Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/K1308APP-scaled.jpg,First Corporation
Kit Garage – 3 Canali modulari alti h 110 mm con griglie zincate e testate Ø 80 mm,Il kit è composto da:– 3 canali modulari alti in PP– 2 griglie zincate– 2 testate ø 80 mm Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/K1308APPZ-scaled.jpg,First Corporation
Kit Garage – 3 Canali modulari in PP con griglie e testate Ø 63 mm,Il kit è composto da:– n.‎ 3 canali modulari bassi in PP– n.‎ 3 griglie in PP– n.‎ 2 testate ø 63 mm Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/K1306BPP-scaled.jpg,First Corporation
Kit Garage – 3 Canali modulari in PP con griglie zincate e testate Ø 50 mm,Il kit è composto da:– n.‎ 3 canali modulari bassi in PP– n.‎ 2 griglie zincate– n.‎ 2 testate ø 50 mm Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/K1305BPPZ-scaled.jpg,First Corporation
Kit Garage – 3 Canali modulari in PP con griglie zincate e testate Ø 63 mm,Il kit è composto da:– n.‎ 3 canali modulari bassi in PP– n.‎ 2 griglie zincate classe A15– n.‎ 2 testate ø 63 mm Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/K1306BPPZ-scaled.jpg,First Corporation
Piatto di raccolta,La forma ad imbuto del piatto garantisce la completa evacuazione dei liquidi e permette una facile pulizia Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/SFCH40G-scaled.jpg,First Corporation
Pozzetto cavi elettrici,Viene impiegato per la messa a terra e la protezione di cavi elettrici Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/PCE-3-scaled.jpg,First Corporation
Pozzetto con valvola antigelo,Il coperchio viene realizzato di colore verde per mimetizzarsi con il prato Materiale: Polipropilene rinforzato con carica minerale.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/PZA200-4-scaled.jpg,First Corporation
Pozzetto da giardino,"Realizzato in polipropilene rinforzato, resiste ai carichi ed è idoneo per il passaggio pedonale Materiale: Polipropilene rinforzato con carica minerale.","Grigio, Verde",https://www.firstcorporation.it/wp-content/uploads/2023/12/PZCRP17V-3-1024x920.jpg,First Corporation
Pozzetto di ispezione in PVC per Profilo caditoia a fessura – h 102 mm,Il pozzetto per caditoia a fessura deve essere riempito con il materiale utilizzato per il pavimento.‎ Consente l’ispezione e la pulizia del canale.‎ Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PICF1090G-1-scaled.jpg,First Corporation
Pozzetto di ispezione in PVC per Profilo caditoia a fessura – h 153 mm,Il pozzetto per caditoia a fessura deve essere riempito con il materiale utilizzato per il pavimento.‎ Consente l’ispezione e la pulizia del canale.‎ Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PICF1014G-1-scaled.jpg,First Corporation
Pozzetto di ispezione in PVC per Profilo caditoia a fessura – h 160 mm,Il pozzetto per caditoia a fessura deve essere riempito con il materiale utilizzato per il pavimento.‎ Consente l’ispezione e la pulizia del canale.‎ Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PICF1314G-scaled.jpg,First Corporation
Pozzetto di ispezione in PVC per Profilo caditoia a fessura – h 32 mm,Il pozzetto per caditoia a fessura deve essere riempito con il materiale utilizzato per il pavimento.‎ Consente l’ispezione e la pulizia del canale.‎ Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PICF1020G-1-scaled.jpg,First Corporation
Pozzetto di ispezione in PVC per Profilo caditoia a fessura h 110 mm,Il pozzetto per caditoia a fessura deve essere riempito con il materiale utilizzato per il pavimento.‎ Consente l’ispezione e la pulizia del canale.‎ Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PICF1390G-scaled.jpg,First Corporation
Pozzetto di ispezione in PVC per Profilo caditoia a fessura h 40 mm,Il pozzetto per caditoia a fessura deve essere riempito con il materiale utilizzato per il pavimento.‎ Consente l’ispezione e la pulizia del canale.‎ Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PICF1320G-scaled.jpg,First Corporation
Pozzetto monolitico linea suolo B TECH,Il pozzetto è predisposto sui 4 lati alla sifonatura con veletta e all’innesto di tubi Materiale: B TECH.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PZN30N-1024x920.jpg,First Corporation
Pozzetto monolitico Serie 2000,Il pozzetto è predisposto per il bloccaggio e all’innesto di tubi Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/PZD25-3-1024x920.jpg,First Corporation
Pozzetto monolitico Serie Prato 2000,Il pozzetto è predisposto per il bloccaggio e all’innesto di tubi Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/PZD25V-3-1024x920.jpg,First Corporation
Pozzetto monolitico Simplex,Il pozzetto è un prodotto brevettato ed è predisposto per il bloccaggio e l’innesto di tubi Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/PZS20-3-1024x920.jpg,First Corporation
Pozzetto monolitico tradizionale,Il pozzetto è predisposto sui 4 lati alla sifonatura con veletta e all’innesto di tubi Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/PZN20-1-1024x920.jpg,First Corporation
Pozzetto pluviale sifonato 135×265 mm con innesto tubi quadri,Il pozzetto pluviale è un dispositivo di raccolta che permette lo smaltimento delle acque pluviali provenienti dal tubo di discesa del sistema di gronda Materiale: PP.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PSQ140-scaled.jpg,First Corporation
Pozzetto pluviale sifonato 135×265 mm con innesto tubi tondi,Il pozzetto pluviale è un dispositivo di raccolta che permette lo smaltimento delle acque pluviali provenienti dal tubo di discesa del sistema di gronda Materiale: PP.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PSP140-1024x920.jpg,First Corporation
Pozzetto pluviale sifonato 165×320 mm con innesto tubi tondi con scarico orizzontale,Il pozzetto pluviale è un dispositivo di raccolta che permette lo smaltimento delle acque pluviali provenienti dal tubo di discesa del sistema di gronda Materiale: PP.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PSP160-1024x920.jpg,First Corporation
Pozzetto pluviale sifonato 165×320 mm con innesto tubi tondi con scarico orizzontale,Il pozzetto pluviale è un dispositivo di raccolta che permette lo smaltimento delle acque pluviali provenienti dal tubo di discesa del sistema di gronda Materiale: PP.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PSP160-1024x920.jpg,First Corporation
Pozzetto pluviale sifonato 165×320 mm con innesto tubi tondi con scarico verticale,Il pozzetto pluviale è un dispositivo di raccolta che permette lo smaltimento delle acque pluviali provenienti dal tubo di discesa del sistema di gronda Materiale: PP.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PSPV160-1024x920.jpg,First Corporation
Pozzetto pluviale sifonato 165×320 mm con innesto tubi tondi con scarico verticale,Il pozzetto pluviale è un dispositivo di raccolta che permette lo smaltimento delle acque pluviali provenienti dal tubo di discesa del sistema di gronda Materiale: PP.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PSPV160-1024x920.jpg,First Corporation
Profilo caditoia a fessura in PVC – h 140 mm,La caditoia a fessura è modulare con multipli di 100 mm e installabile con altri elementi per raggiungere le lunghezze desiderate. Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PCF1014G-1-scaled.jpg,First Corporation
Profilo caditoia a fessura in PVC – h 140 mm,La caditoia a fessura è modulare con multipli di 100 mm e installabile con altri elementi per raggiungere le lunghezze desiderate. Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PCF1314G-scaled.jpg,First Corporation
Profilo caditoia a fessura in PVC – h 20 mm,La caditoia a fessura è modulare con multipli di 100 mm e installabile con altri elementi per raggiungere le lunghezze desiderate. Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PCF1020G-1-scaled.jpg,First Corporation
Profilo caditoia a fessura in PVC – h 90 mm,La caditoia a fessura è modulare con multipli di 100 mm e installabile con altri elementi per raggiungere le lunghezze desiderate. Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PCF1090G-1-scaled.jpg,First Corporation
Profilo caditoia a fessura in PVC – h 90 mm,La caditoia a fessura è modulare con multipli di 100 mm e installabile con altri elementi per raggiungere le lunghezze desiderate. Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PCF1390G-scaled.jpg,First Corporation
Profilo caditoia a fessura in PVC – h 20 mm,La caditoia a fessura è modulare con multipli di 100 mm e installabile con altri elementi per raggiungere le lunghezze desiderate. Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PCF1320G-scaled.jpg,First Corporation
Profilo telaio per griglia e coperchio,Ideale per un ancoraggio perfetto su svariati tipi di pozzetto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/PTG-scaled.jpg,First Corporation
Prolunga universale per pozzetti,La prolunga è predisposta per l’innesto di tubi Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/PZN20-1-1024x920.jpg,First Corporation
Sifone a campana per pozzetti,Utilizzato per sifonare i pozzetti Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/SFPZ-scaled.jpg,First Corporation
Sigillo – Fondello,Utilizzati in sostituizione dei coperchi quando occorre mantenere invariato l’aspetto estetico della pavimentazione circostante mimetizzando la presenza del pozzetto Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/SF-scaled.jpg,First Corporation
Sigillo – Fondello e Telaio,Utilizzati in sostituizione dei coperchi quando occorre mantenere invariato l’aspetto estetico della pavimentazione circostante mimetizzando la presenza del pozzetto Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TF-scaled.jpg,First Corporation
Tassello in PVC per fissaggio griglie,completo di viti e bulloni Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/BGP-scaled.jpg,First Corporation
Telaio in Nylon rinforzato con fibra di vetro Multigril,per Griglie e Coperchi Multigril Pratiko 300 Materiale: Nylon rinforzato con fibra di vetro.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/MT30500G-scaled.jpg,First Corporation
Telaio in Nylon rinforzato con fibra di vetro Multigril,per Griglie e Coperchi Multigril Pratiko 400 Materiale: Nylon rinforzato con fibra di vetro.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/MT40500G-scaled.jpg,First Corporation
Telaio in PP,Telaio ideale come alloggiamento di coperchi e griglie Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/ST20PP-1024x920.jpg,First Corporation
Telaio in PVC anti-shock,Possono essere applicati direttamente al livello del suolo in corrispondenza di uno scavo già dotato di pareti portanti Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2023/12/ST40G-1-1024x920.jpg,First Corporation
Testata in PP per canale 100 Easy alto – h 100 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA100PP-scaled.jpg,First Corporation
Testata in PP per canale 100 Easy basso – h 55 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCB100PP-scaled.jpg,First Corporation
Testata in PP per canale 130 Easy alto – h 110 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA13080PP-scaled.jpg,First Corporation
Testata in PP per canale 130 Easy alto – h 110 mm,Utilizzabile come testata terminale oppure come scarico ape Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA13090PP-scaled.jpg,First Corporation
Testata in PP per canale 130 Easy alto – h 110 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA130711PP-scaled.jpg,First Corporation
Testata in PP per canale 130 Easy basso – h 70 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCB13050PP-scaled.jpg,First Corporation
Testata in PP per canale 130 Easy basso – h 70 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: Polipropilene.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCB13063PP-scaled.jpg,First Corporation
Testata in PP per canale 130XL alto – h 200 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: Polipropilene.,"Grigio, Nero",https://www.firstcorporation.it/wp-content/uploads/2024/02/TPA130PP-1024x920.jpg,First Corporation
Testata in PP per canale 130XL basso – h 100 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,Grigio,https://www.firstcorporation.it/wp-content/uploads/2024/02/TPB130PP-1024x920.jpg,First Corporation
Testata in PVC per canale 100 alto – h 100 mm,Utilizzabile come: testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA100-1-scaled.jpg,First Corporation
Testata in PVC per canale 100 basso – h 55 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCB100-1-scaled.jpg,First Corporation
Testata in PVC per canale 100 medio – h 75 mm,Utilizzabile come: testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCM100-1-scaled.jpg,First Corporation
Testata in PVC per canale 130 alto – h 150 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA130-scaled.jpg,First Corporation
Testata in PVC per canale 130 alto – h 150 mm Scarico Ø 110M mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA131-scaled.jpg,First Corporation
Testata in PVC per canale 130 basso – h 75 mm,Utilizzabile come: testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCB130-scaled.jpg,First Corporation
Testata in PVC per canale 200 alto – h 185 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA200-scaled.jpg,First Corporation
Testata in PVC per canale 200 basso – h 115 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCB200-scaled.jpg,First Corporation
Testata in PVC per canale 300 alto – h 265 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA300-scaled.jpg,First Corporation
Testata in PVC per canale 300 basso – h 140 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCB300-scaled.jpg,First Corporation
Testata in PVC per canale 400 alto – h 265 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCA400-1024x920.jpg,First Corporation
Testata in PVC per canale 400 basso – h 175 mm,Utilizzabile come testata terminale oppure come scarico aperto Materiale: PVC anti-shock.,N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/TCB400-1024x920.jpg,First Corporation
Veletta per pozzetto,"Inseribile nelle guide verticali interne dei pozzetti con coperchio, per garantire la corretta sifonatura Materiale: Polipropilene.",N/A,https://www.firstcorporation.it/wp-content/uploads/2024/02/VE20-scaled.jpg,First Corporation
